customer_id,product_id,product_name,total_units,total_revenue,total_orders
C0254,P014,Transmission Assembly TA-800,173,14445500,16
C0254,P015,Engine Block EB-600,101,12019000,8
C0254,P016,Radiator RD-250,78,795600,7
C0254,P017,Fan Belt FB-30,85,44200,7
C0254,P018,Wheel Rim WR-24,109,1231700,10
C0254,P019,Swing Motor SWM-350,131,5213800,10
C0254,P020,Pivot Pin PP-12,77,88550,7
C0254,P021,Boom Cylinder BC-400,138,6375600,12
C0254,P022,Control Valve CV-75,187,3160300,12
C0254,P023,Idler Wheel IW-55,118,1528100,9
C0254,P024,Track Roller TR-60,111,1143300,10
C0254,P025,Cabin Glass CG-20,121,949850,7
C0254,P026,Grease Cartridge GC-5,60,18600,5
C0254,P027,O-Ring Set OR-50,83,39840,8
C0254,P028,Light Assembly LA-18,172,387000,9
C0254,P029,Pressure Sensor PS-90,141,556950,11
C0254,P030,Fuel Pump FP-350,87,1905300,8
C0255,P001,Hydraulic Pump HP-300,149,3650500,6
C0255,P002,Engine Oil Filter OF-90,35,25200,5
C0255,P003,Air Filter AF-120,92,115000,12
C0255,P004,Track Chain TC-45,109,4338200,10
C0255,P005,Fuel Injector FI-220,169,1428050,14
C0255,P006,Alternator ALT-500,154,1724800,11
C0255,P007,Hydraulic Hose HH-60,107,155150,10
C0255,P008,Bucket Tooth BT-10,127,73660,11
C0255,P009,Starter Motor SM-700,135,2011500,12
C0255,P010,Turbocharger TB-900,82,2861800,6
C0255,P011,Hydraulic Cylinder HC-200,73,2014800,9
C0255,P012,Brake Pad BP-40,124,303800,9
C0255,P013,Seal Kit SK-15,51,73950,5
C0255,P014,Transmission Assembly TA-800,116,9686000,10
C0255,P015,Engine Block EB-600,83,9877000,9
C0255,P016,Radiator RD-250,116,1183200,8
C0255,P017,Fan Belt FB-30,101,52520,9
C0255,P018,Wheel Rim WR-24,120,1356000,11
C0255,P019,Swing Motor SWM-350,100,3980000,8
C0255,P020,Pivot Pin PP-12,141,162150,10
C0255,P021,Boom Cylinder BC-400,82,3788400,8
C0255,P022,Control Valve CV-75,157,2653300,12
C0255,P023,Idler Wheel IW-55,185,2395750,14
C0255,P024,Track Roller TR-60,153,1575900,13
C0255,P025,Cabin Glass CG-20,149,1169650,13
C0255,P026,Grease Cartridge GC-5,138,42780,10
C0255,P027,O-Ring Set OR-50,76,36480,7
C0255,P028,Light Assembly LA-18,131,294750,13
C0255,P029,Pressure Sensor PS-90,118,466100,8
C0255,P030,Fuel Pump FP-350,119,2606100,11
C0256,P001,Hydraulic Pump HP-300,57,1396500,5
C0256,P002,Engine Oil Filter OF-90,62,44640,8
C0256,P003,Air Filter AF-120,44,55000,6
C0256,P004,Track Chain TC-45,75,2985000,6
C0256,P005,Fuel Injector FI-220,115,971750,7
C0256,P006,Alternator ALT-500,116,1299200,7
C0256,P007,Hydraulic Hose HH-60,23,33350,2
C0256,P008,Bucket Tooth BT-10,79,45820,7
C0256,P009,Starter Motor SM-700,116,1728400,8
C0256,P010,Turbocharger TB-900,29,1012100,3
C0256,P011,Hydraulic Cylinder HC-200,40,1104000,6
C0256,P012,Brake Pad BP-40,90,220500,7
C0256,P013,Seal Kit SK-15,133,192850,8
C0256,P014,Transmission Assembly TA-800,99,8266500,10
C0256,P015,Engine Block EB-600,111,13209000,6
C0256,P016,Radiator RD-250,86,877200,6
C0256,P017,Fan Belt FB-30,160,83200,12
C0256,P018,Wheel Rim WR-24,77,870100,7
C0256,P019,Swing Motor SWM-350,128,5094400,7
C0256,P020,Pivot Pin PP-12,110,126500,9
C0256,P021,Boom Cylinder BC-400,53,2448600,5
C0256,P022,Control Valve CV-75,157,2653300,11
C0256,P023,Idler Wheel IW-55,85,1100750,7
C0256,P024,Track Roller TR-60,65,669500,6
C0256,P025,Cabin Glass CG-20,61,478850,6
C0256,P026,Grease Cartridge GC-5,94,29140,9
C0256,P027,O-Ring Set OR-50,110,52800,9
C0256,P028,Light Assembly LA-18,130,292500,10
C0256,P029,Pressure Sensor PS-90,24,94800,3
C0256,P030,Fuel Pump FP-350,110,2409000,7
C0257,P001,Hydraulic Pump HP-300,102,2499000,7
C0257,P002,Engine Oil Filter OF-90,101,72720,8
C0257,P003,Air Filter AF-120,84,105000,6
C0257,P004,Track Chain TC-45,86,3422800,8
C0257,P005,Fuel Injector FI-220,73,616850,8
C0257,P006,Alternator ALT-500,102,1142400,6
C0257,P007,Hydraulic Hose HH-60,92,133400,8
C0257,P008,Bucket Tooth BT-10,84,48720,7
C0257,P009,Starter Motor SM-700,136,2026400,6
C0257,P010,Turbocharger TB-900,165,5758500,13
C0257,P011,Hydraulic Cylinder HC-200,148,4084800,13
C0257,P012,Brake Pad BP-40,157,384650,11
C0257,P013,Seal Kit SK-15,92,133400,11
C0257,P014,Transmission Assembly TA-800,59,4926500,6
C0257,P015,Engine Block EB-600,101,12019000,7
C0257,P016,Radiator RD-250,134,1366800,12
C0257,P017,Fan Belt FB-30,109,56680,10
C0257,P018,Wheel Rim WR-24,94,1062200,10
C0257,P019,Swing Motor SWM-350,169,6726200,14
C0257,P020,Pivot Pin PP-12,137,157550,13
C0257,P021,Boom Cylinder BC-400,106,4897200,10
C0257,P022,Control Valve CV-75,68,1149200,8
C0257,P023,Idler Wheel IW-55,80,1036000,6
C0257,P024,Track Roller TR-60,76,782800,8
C0257,P025,Cabin Glass CG-20,104,816400,7
C0257,P026,Grease Cartridge GC-5,176,54560,12
C0257,P027,O-Ring Set OR-50,95,45600,8
C0257,P028,Light Assembly LA-18,120,270000,11
C0257,P029,Pressure Sensor PS-90,138,545100,10
C0257,P030,Fuel Pump FP-350,175,3832500,12
C0258,P001,Hydraulic Pump HP-300,113,2768500,7
C0258,P002,Engine Oil Filter OF-90,20,14400,3
C0258,P003,Air Filter AF-120,86,107500,8
C0258,P004,Track Chain TC-45,50,1990000,6
C0258,P005,Fuel Injector FI-220,44,371800,3
C0258,P006,Alternator ALT-500,99,1108800,6
C0258,P007,Hydraulic Hose HH-60,80,116000,7
C0258,P008,Bucket Tooth BT-10,72,41760,5
C0258,P009,Starter Motor SM-700,125,1862500,6
C0258,P010,Turbocharger TB-900,79,2757100,6
C0258,P011,Hydraulic Cylinder HC-200,122,3367200,11
C0258,P012,Brake Pad BP-40,108,264600,7
C0258,P013,Seal Kit SK-15,48,69600,7
C0258,P014,Transmission Assembly TA-800,85,7097500,8
C0258,P015,Engine Block EB-600,128,15232000,11
C0258,P016,Radiator RD-250,96,979200,10
C0258,P017,Fan Belt FB-30,105,54600,8
C0258,P018,Wheel Rim WR-24,51,576300,5
C0258,P019,Swing Motor SWM-350,95,3781000,7
C0258,P020,Pivot Pin PP-12,41,47150,4
C0258,P021,Boom Cylinder BC-400,59,2725800,6
C0258,P022,Control Valve CV-75,88,1487200,7
C0258,P023,Idler Wheel IW-55,124,1605800,9
C0258,P024,Track Roller TR-60,134,1380200,9
C0258,P025,Cabin Glass CG-20,127,996950,8
C0258,P026,Grease Cartridge GC-5,90,27900,10
C0258,P027,O-Ring Set OR-50,28,13440,3
C0258,P028,Light Assembly LA-18,76,171000,5
C0258,P029,Pressure Sensor PS-90,40,158000,6
C0258,P030,Fuel Pump FP-350,146,3197400,9
C0259,P001,Hydraulic Pump HP-300,127,3111500,9
C0259,P002,Engine Oil Filter OF-90,81,58320,8
C0259,P003,Air Filter AF-120,80,100000,8
C0259,P004,Track Chain TC-45,67,2666600,6
C0259,P005,Fuel Injector FI-220,96,811200,11
C0259,P006,Alternator ALT-500,79,884800,6
C0259,P007,Hydraulic Hose HH-60,92,133400,9
C0259,P008,Bucket Tooth BT-10,120,69600,9
C0259,P009,Starter Motor SM-700,96,1430400,8
C0259,P010,Turbocharger TB-900,103,3594700,9
C0259,P011,Hydraulic Cylinder HC-200,89,2456400,5
C0259,P012,Brake Pad BP-40,44,107800,5
C0259,P013,Seal Kit SK-15,93,134850,7
C0259,P014,Transmission Assembly TA-800,63,5260500,8
C0259,P015,Engine Block EB-600,130,15470000,12
C0259,P016,Radiator RD-250,157,1601400,12
C0259,P017,Fan Belt FB-30,122,63440,9
C0259,P018,Wheel Rim WR-24,101,1141300,6
C0259,P019,Swing Motor SWM-350,93,3701400,10
C0259,P020,Pivot Pin PP-12,101,116150,9
C0259,P021,Boom Cylinder BC-400,78,3603600,9
C0259,P022,Control Valve CV-75,66,1115400,6
C0259,P023,Idler Wheel IW-55,62,802900,7
C0259,P024,Track Roller TR-60,65,669500,5
C0259,P025,Cabin Glass CG-20,60,471000,6
C0259,P026,Grease Cartridge GC-5,50,15500,5
C0259,P027,O-Ring Set OR-50,51,24480,6
C0259,P028,Light Assembly LA-18,52,117000,6
C0259,P029,Pressure Sensor PS-90,86,339700,7
C0259,P030,Fuel Pump FP-350,98,2146200,9
C0260,P001,Hydraulic Pump HP-300,100,2450000,7
C0260,P002,Engine Oil Filter OF-90,89,64080,10
C0260,P003,Air Filter AF-120,95,118750,8
C0260,P004,Track Chain TC-45,91,3621800,9
C0260,P005,Fuel Injector FI-220,128,1081600,9
C0260,P006,Alternator ALT-500,91,1019200,6
C0260,P007,Hydraulic Hose HH-60,88,127600,9
C0260,P008,Bucket Tooth BT-10,85,49300,8
C0260,P009,Starter Motor SM-700,100,1490000,8
C0260,P010,Turbocharger TB-900,124,4327600,8
C0260,P011,Hydraulic Cylinder HC-200,105,2898000,8
C0260,P012,Brake Pad BP-40,59,144550,6
C0260,P013,Seal Kit SK-15,59,85550,7
C0260,P014,Transmission Assembly TA-800,119,9936500,10
C0260,P015,Engine Block EB-600,73,8687000,5
C0260,P016,Radiator RD-250,122,1244400,10
C0260,P017,Fan Belt FB-30,69,35880,9
C0260,P018,Wheel Rim WR-24,51,576300,3
C0260,P019,Swing Motor SWM-350,92,3661600,9
C0260,P020,Pivot Pin PP-12,81,93150,10
C0260,P021,Boom Cylinder BC-400,81,3742200,7
C0260,P022,Control Valve CV-75,69,1166100,6
C0260,P023,Idler Wheel IW-55,57,738150,7
C0260,P024,Track Roller TR-60,99,1019700,8
C0260,P025,Cabin Glass CG-20,119,934150,10
C0260,P026,Grease Cartridge GC-5,111,34410,7
C0260,P027,O-Ring Set OR-50,101,48480,9
C0260,P028,Light Assembly LA-18,144,324000,11
C0260,P029,Pressure Sensor PS-90,44,173800,5
C0260,P030,Fuel Pump FP-350,97,2124300,9
C0261,P001,Hydraulic Pump HP-300,103,2523500,14
C0261,P002,Engine Oil Filter OF-90,107,77040,10
C0261,P003,Air Filter AF-120,23,28750,3
C0261,P004,Track Chain TC-45,190,7562000,11
C0261,P005,Fuel Injector FI-220,74,625300,6
C0261,P006,Alternator ALT-500,120,1344000,10
C0261,P007,Hydraulic Hose HH-60,77,111650,6
C0261,P008,Bucket Tooth BT-10,123,71340,10
C0261,P009,Starter Motor SM-700,51,759900,6
C0261,P010,Turbocharger TB-900,71,2477900,7
C0261,P011,Hydraulic Cylinder HC-200,120,3312000,10
C0261,P012,Brake Pad BP-40,178,436100,11
C0261,P013,Seal Kit SK-15,82,118900,7
C0261,P014,Transmission Assembly TA-800,69,5761500,9
C0261,P015,Engine Block EB-600,104,12376000,8
C0261,P016,Radiator RD-250,118,1203600,10
C0261,P017,Fan Belt FB-30,129,67080,8
C0261,P018,Wheel Rim WR-24,64,723200,8
C0261,P019,Swing Motor SWM-350,81,3223800,8
C0261,P020,Pivot Pin PP-12,109,125350,8
C0261,P021,Boom Cylinder BC-400,126,5821200,10
C0261,P022,Control Valve CV-75,137,2315300,9
C0261,P023,Idler Wheel IW-55,87,1126650,7
C0261,P024,Track Roller TR-60,83,854900,6
C0261,P025,Cabin Glass CG-20,123,965550,9
C0261,P026,Grease Cartridge GC-5,98,30380,8
C0261,P027,O-Ring Set OR-50,63,30240,5
C0261,P028,Light Assembly LA-18,56,126000,7
C0261,P029,Pressure Sensor PS-90,109,430550,9
C0261,P030,Fuel Pump FP-350,135,2956500,10
C0262,P001,Hydraulic Pump HP-300,84,2058000,5
C0262,P002,Engine Oil Filter OF-90,82,59040,7
C0262,P003,Air Filter AF-120,106,132500,7
C0262,P004,Track Chain TC-45,45,1791000,3
C0262,P005,Fuel Injector FI-220,76,642200,6
C0262,P006,Alternator ALT-500,100,1120000,6
C0262,P007,Hydraulic Hose HH-60,34,49300,3
C0262,P008,Bucket Tooth BT-10,25,14500,3
C0262,P009,Starter Motor SM-700,90,1341000,7
C0262,P010,Turbocharger TB-900,31,1081900,3
C0262,P011,Hydraulic Cylinder HC-200,76,2097600,5
C0262,P012,Brake Pad BP-40,20,49000,2
C0262,P013,Seal Kit SK-15,91,131950,6
C0262,P014,Transmission Assembly TA-800,55,4592500,7
C0262,P015,Engine Block EB-600,68,8092000,6
C0262,P016,Radiator RD-250,57,581400,6
C0262,P017,Fan Belt FB-30,94,48880,7
C0262,P018,Wheel Rim WR-24,47,531100,3
C0262,P019,Swing Motor SWM-350,63,2507400,4
C0262,P020,Pivot Pin PP-12,40,46000,3
C0262,P021,Boom Cylinder BC-400,94,4342800,7
C0262,P022,Control Valve CV-75,130,2197000,10
C0262,P023,Idler Wheel IW-55,54,699300,6
C0262,P024,Track Roller TR-60,103,1060900,7
C0262,P025,Cabin Glass CG-20,101,792850,8
C0262,P026,Grease Cartridge GC-5,45,13950,4
C0262,P027,O-Ring Set OR-50,109,52320,10
C0262,P028,Light Assembly LA-18,82,184500,5
C0262,P029,Pressure Sensor PS-90,35,138250,3
C0262,P030,Fuel Pump FP-350,79,1730100,9
C0263,P001,Hydraulic Pump HP-300,75,1837500,5
C0263,P002,Engine Oil Filter OF-90,75,54000,7
C0263,P003,Air Filter AF-120,131,163750,13
C0263,P004,Track Chain TC-45,93,3701400,8
C0263,P005,Fuel Injector FI-220,58,490100,4
C0263,P006,Alternator ALT-500,98,1097600,9
C0263,P007,Hydraulic Hose HH-60,136,197200,11
C0263,P008,Bucket Tooth BT-10,59,34220,6
C0263,P009,Starter Motor SM-700,123,1832700,12
C0263,P010,Turbocharger TB-900,123,4292700,7
C0263,P011,Hydraulic Cylinder HC-200,89,2456400,6
C0263,P012,Brake Pad BP-40,50,122500,5
C0263,P013,Seal Kit SK-15,61,88450,6
C0263,P014,Transmission Assembly TA-800,123,10270500,9
C0263,P015,Engine Block EB-600,108,12852000,8
C0263,P016,Radiator RD-250,46,469200,5
C0263,P017,Fan Belt FB-30,153,79560,11
C0263,P018,Wheel Rim WR-24,98,1107400,9
C0263,P019,Swing Motor SWM-350,51,2029800,4
C0263,P020,Pivot Pin PP-12,123,141450,10
C0263,P021,Boom Cylinder BC-400,114,5266800,8
C0263,P022,Control Valve CV-75,40,676000,3
C0263,P023,Idler Wheel IW-55,144,1864800,10
C0263,P024,Track Roller TR-60,158,1627400,12
C0263,P025,Cabin Glass CG-20,71,557350,7
C0263,P026,Grease Cartridge GC-5,91,28210,7
C0263,P027,O-Ring Set OR-50,172,82560,10
C0263,P028,Light Assembly LA-18,102,229500,7
C0263,P029,Pressure Sensor PS-90,90,355500,9
C0263,P030,Fuel Pump FP-350,51,1116900,5
C0264,P001,Hydraulic Pump HP-300,118,2891000,8
C0264,P002,Engine Oil Filter OF-90,92,66240,7
C0264,P003,Air Filter AF-120,27,33750,5
C0264,P004,Track Chain TC-45,73,2905400,7
C0264,P005,Fuel Injector FI-220,105,887250,8
C0264,P006,Alternator ALT-500,105,1176000,8
C0264,P007,Hydraulic Hose HH-60,110,159500,10
C0264,P008,Bucket Tooth BT-10,84,48720,8
C0264,P009,Starter Motor SM-700,48,715200,4
C0264,P010,Turbocharger TB-900,114,3978600,11
C0264,P011,Hydraulic Cylinder HC-200,148,4084800,11
C0264,P012,Brake Pad BP-40,93,227850,7
C0264,P013,Seal Kit SK-15,147,213150,11
C0264,P014,Transmission Assembly TA-800,118,9853000,8
C0264,P015,Engine Block EB-600,116,13804000,9
C0264,P016,Radiator RD-250,73,744600,7
C0264,P017,Fan Belt FB-30,101,52520,8
C0264,P018,Wheel Rim WR-24,96,1084800,9
C0264,P019,Swing Motor SWM-350,27,1074600,3
C0264,P020,Pivot Pin PP-12,58,66700,7
C0264,P021,Boom Cylinder BC-400,127,5867400,9
C0264,P022,Control Valve CV-75,55,929500,5
C0264,P023,Idler Wheel IW-55,90,1165500,7
C0264,P024,Track Roller TR-60,70,721000,7
C0264,P025,Cabin Glass CG-20,65,510250,7
C0264,P026,Grease Cartridge GC-5,34,10540,4
C0264,P027,O-Ring Set OR-50,35,16800,5
C0264,P028,Light Assembly LA-18,62,139500,6
C0264,P029,Pressure Sensor PS-90,24,94800,3
C0264,P030,Fuel Pump FP-350,136,2978400,11
C0265,P001,Hydraulic Pump HP-300,113,2768500,7
C0265,P002,Engine Oil Filter OF-90,20,14400,1
C0265,P003,Air Filter AF-120,81,101250,8
C0265,P004,Track Chain TC-45,69,2746200,7
C0265,P005,Fuel Injector FI-220,80,676000,8
C0265,P006,Alternator ALT-500,113,1265600,6
C0265,P007,Hydraulic Hose HH-60,48,69600,6
C0265,P008,Bucket Tooth BT-10,87,50460,6
C0265,P009,Starter Motor SM-700,118,1758200,10
C0265,P010,Turbocharger TB-900,82,2861800,6
C0265,P011,Hydraulic Cylinder HC-200,66,1821600,6
C0265,P012,Brake Pad BP-40,89,218050,6
C0265,P013,Seal Kit SK-15,76,110200,7
C0265,P014,Transmission Assembly TA-800,85,7097500,7
C0265,P015,Engine Block EB-600,62,7378000,4
C0265,P016,Radiator RD-250,74,754800,7
C0265,P017,Fan Belt FB-30,45,23400,7
C0265,P018,Wheel Rim WR-24,76,858800,5
C0265,P019,Swing Motor SWM-350,113,4497400,8
C0265,P020,Pivot Pin PP-12,98,112700,6
C0265,P021,Boom Cylinder BC-400,71,3280200,8
C0265,P022,Control Valve CV-75,97,1639300,8
C0265,P023,Idler Wheel IW-55,102,1320900,7
C0265,P024,Track Roller TR-60,51,525300,5
C0265,P025,Cabin Glass CG-20,84,659400,7
C0265,P026,Grease Cartridge GC-5,84,26040,6
C0265,P027,O-Ring Set OR-50,100,48000,8
C0265,P028,Light Assembly LA-18,93,209250,9
C0265,P029,Pressure Sensor PS-90,69,272550,5
C0265,P030,Fuel Pump FP-350,44,963600,5
C0266,P001,Hydraulic Pump HP-300,109,2670500,8
C0266,P002,Engine Oil Filter OF-90,146,105120,11
C0266,P003,Air Filter AF-120,101,126250,9
C0266,P004,Track Chain TC-45,127,5054600,10
C0266,P005,Fuel Injector FI-220,125,1056250,11
C0266,P006,Alternator ALT-500,77,862400,8
C0266,P007,Hydraulic Hose HH-60,109,158050,10
C0266,P008,Bucket Tooth BT-10,83,48140,5
C0266,P009,Starter Motor SM-700,123,1832700,9
C0266,P010,Turbocharger TB-900,68,2373200,7
C0266,P011,Hydraulic Cylinder HC-200,63,1738800,5
C0266,P012,Brake Pad BP-40,90,220500,9
C0266,P013,Seal Kit SK-15,156,226200,10
C0266,P014,Transmission Assembly TA-800,86,7181000,7
C0266,P015,Engine Block EB-600,84,9996000,6
C0266,P016,Radiator RD-250,52,530400,3
C0266,P017,Fan Belt FB-30,106,55120,10
C0266,P018,Wheel Rim WR-24,73,824900,5
C0266,P019,Swing Motor SWM-350,42,1671600,3
C0266,P020,Pivot Pin PP-12,55,63250,5
C0266,P021,Boom Cylinder BC-400,107,4943400,9
C0266,P022,Control Valve CV-75,63,1064700,6
C0266,P023,Idler Wheel IW-55,58,751100,5
C0266,P024,Track Roller TR-60,51,525300,7
C0266,P025,Cabin Glass CG-20,37,290450,3
C0266,P026,Grease Cartridge GC-5,136,42160,9
C0266,P027,O-Ring Set OR-50,55,26400,5
C0266,P028,Light Assembly LA-18,127,285750,10
C0266,P029,Pressure Sensor PS-90,85,335750,8
C0266,P030,Fuel Pump FP-350,73,1598700,5
C0267,P001,Hydraulic Pump HP-300,50,1225000,4
C0267,P002,Engine Oil Filter OF-90,87,62640,7
C0267,P003,Air Filter AF-120,57,71250,5
C0267,P004,Track Chain TC-45,105,4179000,7
C0267,P005,Fuel Injector FI-220,67,566150,4
C0267,P006,Alternator ALT-500,70,784000,9
C0267,P007,Hydraulic Hose HH-60,101,146450,10
C0267,P008,Bucket Tooth BT-10,54,31320,4
C0267,P009,Starter Motor SM-700,38,566200,5
C0267,P010,Turbocharger TB-900,42,1465800,4
C0267,P011,Hydraulic Cylinder HC-200,86,2373600,8
C0267,P012,Brake Pad BP-40,139,340550,11
C0267,P013,Seal Kit SK-15,37,53650,3
C0267,P014,Transmission Assembly TA-800,30,2505000,2
C0267,P015,Engine Block EB-600,65,7735000,5
C0267,P016,Radiator RD-250,91,928200,7
C0267,P017,Fan Belt FB-30,17,8840,2
C0267,P018,Wheel Rim WR-24,28,316400,2
C0267,P019,Swing Motor SWM-350,92,3661600,6
C0267,P020,Pivot Pin PP-12,85,97750,8
C0267,P021,Boom Cylinder BC-400,111,5128200,7
C0267,P022,Control Valve CV-75,116,1960400,8
C0267,P023,Idler Wheel IW-55,41,530950,6
C0267,P024,Track Roller TR-60,101,1040300,8
C0267,P025,Cabin Glass CG-20,78,612300,8
C0267,P026,Grease Cartridge GC-5,113,35030,11
C0267,P027,O-Ring Set OR-50,50,24000,5
C0267,P028,Light Assembly LA-18,66,148500,7
C0267,P029,Pressure Sensor PS-90,113,446350,7
C0267,P030,Fuel Pump FP-350,75,1642500,5
C0268,P001,Hydraulic Pump HP-300,125,3062500,7
C0268,P002,Engine Oil Filter OF-90,42,30240,7
C0268,P003,Air Filter AF-120,91,113750,10
C0268,P004,Track Chain TC-45,105,4179000,7
C0268,P005,Fuel Injector FI-220,39,329550,4
C0268,P006,Alternator ALT-500,81,907200,9
C0268,P007,Hydraulic Hose HH-60,137,198650,12
C0268,P008,Bucket Tooth BT-10,100,58000,6
C0268,P009,Starter Motor SM-700,46,685400,4
C0268,P010,Turbocharger TB-900,82,2861800,10
C0268,P011,Hydraulic Cylinder HC-200,87,2401200,8
C0268,P012,Brake Pad BP-40,47,115150,4
C0268,P013,Seal Kit SK-15,77,111650,7
C0268,P014,Transmission Assembly TA-800,89,7431500,8
C0268,P015,Engine Block EB-600,114,13566000,7
C0268,P016,Radiator RD-250,70,714000,7
C0268,P017,Fan Belt FB-30,91,47320,9
C0268,P018,Wheel Rim WR-24,80,904000,7
C0268,P019,Swing Motor SWM-350,81,3223800,8
C0268,P020,Pivot Pin PP-12,37,42550,5
C0268,P021,Boom Cylinder BC-400,84,3880800,5
C0268,P022,Control Valve CV-75,147,2484300,9
C0268,P023,Idler Wheel IW-55,120,1554000,7
C0268,P024,Track Roller TR-60,120,1236000,8
C0268,P025,Cabin Glass CG-20,65,510250,5
C0268,P026,Grease Cartridge GC-5,82,25420,10
C0268,P027,O-Ring Set OR-50,109,52320,10
C0268,P028,Light Assembly LA-18,117,263250,11
C0268,P029,Pressure Sensor PS-90,117,462150,8
C0268,P030,Fuel Pump FP-350,130,2847000,11
C0269,P001,Hydraulic Pump HP-300,182,4459000,11
C0269,P002,Engine Oil Filter OF-90,166,119520,14
C0269,P003,Air Filter AF-120,119,148750,12
C0269,P004,Track Chain TC-45,127,5054600,10
C0269,P005,Fuel Injector FI-220,136,1149200,14
C0269,P006,Alternator ALT-500,126,1411200,10
C0269,P007,Hydraulic Hose HH-60,92,133400,10
C0269,P008,Bucket Tooth BT-10,46,26680,5
C0269,P009,Starter Motor SM-700,152,2264800,13
C0269,P010,Turbocharger TB-900,109,3804100,10
C0269,P011,Hydraulic Cylinder HC-200,131,3615600,11
C0269,P012,Brake Pad BP-40,136,333200,13
C0269,P013,Seal Kit SK-15,143,207350,8
C0269,P014,Transmission Assembly TA-800,46,3841000,7
C0269,P015,Engine Block EB-600,110,13090000,11
C0269,P016,Radiator RD-250,93,948600,10
C0269,P017,Fan Belt FB-30,101,52520,7
C0269,P018,Wheel Rim WR-24,164,1853200,11
C0269,P019,Swing Motor SWM-350,125,4975000,9
C0269,P020,Pivot Pin PP-12,109,125350,11
C0269,P021,Boom Cylinder BC-400,89,4111800,9
C0269,P022,Control Valve CV-75,58,980200,6
C0269,P023,Idler Wheel IW-55,118,1528100,9
C0269,P024,Track Roller TR-60,112,1153600,8
C0269,P025,Cabin Glass CG-20,106,832100,8
C0269,P026,Grease Cartridge GC-5,94,29140,9
C0269,P027,O-Ring Set OR-50,136,65280,10
C0269,P028,Light Assembly LA-18,50,112500,4
C0269,P029,Pressure Sensor PS-90,110,434500,8
C0269,P030,Fuel Pump FP-350,74,1620600,8
C0270,P001,Hydraulic Pump HP-300,107,2621500,13
C0270,P002,Engine Oil Filter OF-90,82,59040,6
C0270,P003,Air Filter AF-120,66,82500,7
C0270,P004,Track Chain TC-45,210,8358000,14
C0270,P005,Fuel Injector FI-220,91,768950,8
C0270,P006,Alternator ALT-500,89,996800,7
C0270,P007,Hydraulic Hose HH-60,106,153700,11
C0270,P008,Bucket Tooth BT-10,102,59160,8
C0270,P009,Starter Motor SM-700,78,1162200,7
C0270,P010,Turbocharger TB-900,80,2792000,10
C0270,P011,Hydraulic Cylinder HC-200,147,4057200,12
C0270,P012,Brake Pad BP-40,192,470400,14
C0270,P013,Seal Kit SK-15,63,91350,6
C0270,P014,Transmission Assembly TA-800,130,10855000,10
C0270,P015,Engine Block EB-600,57,6783000,5
C0270,P016,Radiator RD-250,72,734400,10
C0270,P017,Fan Belt FB-30,161,83720,11
C0270,P018,Wheel Rim WR-24,56,632800,6
C0270,P019,Swing Motor SWM-350,59,2348200,5
C0270,P020,Pivot Pin PP-12,91,104650,8
C0270,P021,Boom Cylinder BC-400,124,5728800,11
C0270,P022,Control Valve CV-75,145,2450500,11
C0270,P023,Idler Wheel IW-55,114,1476300,9
C0270,P024,Track Roller TR-60,87,896100,6
C0270,P025,Cabin Glass CG-20,27,211950,4
C0270,P026,Grease Cartridge GC-5,91,28210,8
C0270,P027,O-Ring Set OR-50,90,43200,11
C0270,P028,Light Assembly LA-18,65,146250,7
C0270,P029,Pressure Sensor PS-90,124,489800,9
C0270,P030,Fuel Pump FP-350,138,3022200,10
C0271,P001,Hydraulic Pump HP-300,42,1029000,5
C0271,P002,Engine Oil Filter OF-90,74,53280,7
C0271,P003,Air Filter AF-120,69,86250,5
C0271,P004,Track Chain TC-45,56,2228800,6
C0271,P005,Fuel Injector FI-220,15,126750,5
C0271,P006,Alternator ALT-500,54,604800,4
